x [ft],Axial [lbf],Shear [lbf],Moment [lbf.ft],Deflection [m]
7.139,0,-300.0,258.232,0.0
7.14,0,-300.0,258.143,0.0
7.14,0,-300.0,258.054,0.0
7.14,0,-300.0,257.965,0.0
7.14,0,-300.0,257.876,0.0
7.141,0,-300.0,257.787,0.0
7.141,0,-300.0,257.698,0.0
7.141,0,-300.0,257.61,0.0
7.142,0,-300.0,257.521,0.0
7.142,0,-300.0,257.432,0.0
7.142,0,-300.0,257.343,0.0
7.142,0,-300.0,257.254,0.0
7.143,0,-300.0,257.165,0.0
7.143,0,-300.0,257.076,0.0
7.143,0,-300.0,256.987,0.0
7.144,0,-300.0,256.898,0.0
7.144,0,-300.0,256.81,0.0
7.144,0,-300.0,256.721,0.0
7.145,0,-300.0,256.632,0.0
7.145,0,-300.0,256.543,0.0
7.145,0,-300.0,256.454,0.0
7.145,0,-300.0,256.365,0.0
7.146,0,-300.0,256.276,0.0
7.146,0,-300.0,256.187,0.0
7.146,0,-300.0,256.098,0.0
7.147,0,-300.0,256.009,0.0
7.147,0,-300.0,255.921,0.0
7.147,0,-300.0,255.832,0.0
7.148,0,-300.0,255.743,0.0
7.148,0,-300.0,255.654,0.0
7.148,0,-300.0,255.565,0.0
7.148,0,-300.0,255.476,0.0
7.149,0,-300.0,255.387,0.0
7.149,0,-300.0,255.298,0.0
7.149,0,-300.0,255.209,0.0
7.15,0,-300.0,255.121,0.0
7.15,0,-300.0,255.032,0.0
7.15,0,-300.0,254.943,0.0
7.15,0,-300.0,254.854,0.0
7.151,0,-300.0,254.765,0.0
7.151,0,-300.0,254.676,0.0
7.151,0,-300.0,254.587,0.0
7.152,0,-300.0,254.498,0.0
7.152,0,-300.0,254.409,0.0
7.152,0,-300.0,254.321,0.0
7.153,0,-300.0,254.232,0.0
7.153,0,-300.0,254.143,0.0
7.153,0,-300.0,254.054,0.0
7.153,0,-300.0,253.965,0.0
7.154,0,-300.0,253.876,0.0
7.154,0,-300.0,253.787,0.0
7.154,0,-300.0,253.698,0.0
7.155,0,-300.0,253.609,0.0
7.155,0,-300.0,253.521,0.0
7.155,0,-300.0,253.432,0.0
7.156,0,-300.0,253.343,0.0
7.156,0,-300.0,253.254,0.0
7.156,0,-300.0,253.165,0.0
7.156,0,-300.0,253.076,0.0
7.157,0,-300.0,252.987,0.0
7.157,0,-300.0,252.898,0.0
7.157,0,-300.0,252.809,0.0
7.158,0,-300.0,252.72,0.0
7.158,0,-300.0,252.632,0.0
7.158,0,-300.0,252.543,0.0
7.158,0,-300.0,252.454,0.0
7.159,0,-300.0,252.365,0.0
7.159,0,-300.0,252.276,0.0
7.159,0,-300.0,252.187,0.0
7.16,0,-300.0,252.098,0.0
7.16,0,-300.0,252.009,0.0
7.16,0,-300.0,251.92,0.0
7.161,0,-300.0,251.832,0.0
7.161,0,-300.0,251.743,0.0
7.161,0,-300.0,251.654,0.0
7.161,0,-300.0,251.565,0.0
7.162,0,-300.0,251.476,0.0
7.162,0,-300.0,251.387,0.0
7.162,0,-300.0,251.298,0.0
7.163,0,-300.0,251.209,0.0
7.163,0,-300.0,251.12,0.0
7.163,0,-300.0,251.032,0.0
7.164,0,-300.0,250.943,0.0
7.164,0,-300.0,250.854,0.0
7.164,0,-300.0,250.765,0.0
7.164,0,-300.0,250.676,0.0
7.165,0,-300.0,250.587,0.0
7.165,0,-300.0,250.498,0.0
7.165,0,-300.0,250.409,0.0
7.166,0,-300.0,250.32,0.0
7.166,0,-300.0,250.231,0.0
7.166,0,-300.0,250.143,0.0
7.166,0,-300.0,250.054,0.0
7.167,0,-300.0,249.965,0.0
7.167,0,-300.0,249.876,0.0
7.167,0,-300.0,249.787,0.0
7.168,0,-300.0,249.698,0.0
7.168,0,-300.0,249.609,0.0
7.168,0,-300.0,249.52,0.0
7.169,0,-300.0,249.431,0.0
7.169,0,-300.0,249.343,0.0
7.169,0,-300.0,249.254,0.0
7.169,0,-300.0,249.165,0.0
7.17,0,-300.0,249.076,0.0
7.17,0,-300.0,248.987,0.0
7.17,0,-300.0,248.898,0.0
7.171,0,-300.0,248.809,0.0
7.171,0,-300.0,248.72,0.0
7.171,0,-300.0,248.631,0.0
7.172,0,-300.0,248.543,0.0
7.172,0,-300.0,248.454,0.0
7.172,0,-300.0,248.365,0.0
7.172,0,-300.0,248.276,0.0
7.173,0,-300.0,248.187,0.0
7.173,0,-300.0,248.098,0.0
7.173,0,-300.0,248.009,0.0
7.174,0,-300.0,247.92,0.0
7.174,0,-300.0,247.831,0.0
7.174,0,-300.0,247.743,0.0
7.174,0,-300.0,247.654,0.0
7.175,0,-300.0,247.565,0.0
7.175,0,-300.0,247.476,0.0
7.175,0,-300.0,247.387,0.0
7.176,0,-300.0,247.298,0.0
7.176,0,-300.0,247.209,0.0
7.176,0,-300.0,247.12,0.0
7.177,0,-300.0,247.031,0.0
7.177,0,-300.0,246.942,0.0
7.177,0,-300.0,246.854,0.0
7.177,0,-300.0,246.765,0.0
7.178,0,-300.0,246.676,0.0
7.178,0,-300.0,246.587,0.0
7.178,0,-300.0,246.498,0.0
7.179,0,-300.0,246.409,0.0
7.179,0,-300.0,246.32,0.0
7.179,0,-300.0,246.231,0.0
7.18,0,-300.0,246.142,0.0
7.18,0,-300.0,246.054,0.0
7.18,0,-300.0,245.965,0.0
7.18,0,-300.0,245.876,0.0
7.181,0,-300.0,245.787,0.0
7.181,0,-300.0,245.698,0.0
7.181,0,-300.0,245.609,0.0
7.182,0,-300.0,245.52,0.0
7.182,0,-300.0,245.431,0.0
7.182,0,-300.0,245.342,0.0
7.182,0,-300.0,245.254,0.0
7.183,0,-300.0,245.165,0.0
7.183,0,-300.0,245.076,0.0
7.183,0,-300.0,244.987,0.0
7.184,0,-300.0,244.898,0.0
7.184,0,-300.0,244.809,0.0
7.184,0,-300.0,244.72,0.0
7.185,0,-300.0,244.631,0.0
7.185,0,-300.0,244.542,0.0
7.185,0,-300.0,244.453,0.0
7.185,0,-300.0,244.365,0.0
7.186,0,-300.0,244.276,0.0
7.186,0,-300.0,244.187,0.0
7.186,0,-300.0,244.098,0.0
7.187,0,-300.0,244.009,0.0
7.187,0,-300.0,243.92,0.0
7.187,0,-300.0,243.831,0.0
7.188,0,-300.0,243.742,0.0
7.188,0,-300.0,243.653,0.0
7.188,0,-300.0,243.565,0.0
7.188,0,-300.0,243.476,0.0
7.189,0,-300.0,243.387,0.0
7.189,0,-300.0,243.298,0.0
7.189,0,-300.0,243.209,0.0
7.19,0,-300.0,243.12,0.0
7.19,0,-300.0,243.031,0.0
7.19,0,-300.0,242.942,0.0
7.19,0,-300.0,242.853,0.0
7.191,0,-300.0,242.765,0.0
7.191,0,-300.0,242.676,0.0
7.191,0,-300.0,242.587,0.0
7.192,0,-300.0,242.498,0.0
7.192,0,-300.0,242.409,0.0
7.192,0,-300.0,242.32,0.0
7.193,0,-300.0,242.231,0.0
7.193,0,-300.0,242.142,0.0
7.193,0,-300.0,242.053,0.0
7.193,0,-300.0,241.965,0.0
7.194,0,-300.0,241.876,0.0
7.194,0,-300.0,241.787,0.0
7.194,0,-300.0,241.698,0.0
7.195,0,-300.0,241.609,0.0
7.195,0,-300.0,241.52,0.0
7.195,0,-300.0,241.431,0.0
7.196,0,-300.0,241.342,0.0
7.196,0,-300.0,241.253,0.0
7.196,0,-300.0,241.164,0.0
7.196,0,-300.0,241.076,0.0
7.197,0,-300.0,240.987,0.0
7.197,0,-300.0,240.898,0.0
7.197,0,-300.0,240.809,0.0
7.198,0,-300.0,240.72,0.0
7.198,0,-300.0,240.631,0.0
7.198,0,-300.0,240.542,0.0
7.198,0,-300.0,240.453,0.0
7.199,0,-300.0,240.364,0.0
7.199,0,-300.0,240.276,0.0
7.199,0,-300.0,240.187,0.0
7.2,0,-300.0,240.098,0.0
7.2,0,-300.0,240.009,0.0
7.2,0,-300.0,239.92,0.0
7.201,0,-300.0,239.831,0.0
7.201,0,-300.0,239.742,0.0
7.201,0,-300.0,239.653,0.0
7.201,0,-300.0,239.564,0.0
7.202,0,-300.0,239.476,0.0
7.202,0,-300.0,239.387,0.0
7.202,0,-300.0,239.298,0.0
7.203,0,-300.0,239.209,0.0
7.203,0,-300.0,239.12,0.0
7.203,0,-300.0,239.031,0.0
7.204,0,-300.0,238.942,0.0
7.204,0,-300.0,238.853,0.0
7.204,0,-300.0,238.764,0.0
7.204,0,-300.0,238.676,0.0
7.205,0,-300.0,238.587,0.0
7.205,0,-300.0,238.498,0.0
7.205,0,-300.0,238.409,0.0
7.206,0,-300.0,238.32,0.0
7.206,0,-300.0,238.231,0.0
7.206,0,-300.0,238.142,0.0
7.206,0,-300.0,238.053,0.0
7.207,0,-300.0,237.964,0.0
7.207,0,-300.0,237.875,0.0
7.207,0,-300.0,237.787,0.0
7.208,0,-300.0,237.698,0.0
7.208,0,-300.0,237.609,0.0
7.208,0,-300.0,237.52,0.0
7.209,0,-300.0,237.431,0.0
7.209,0,-300.0,237.342,0.0
7.209,0,-300.0,237.253,0.0
7.209,0,-300.0,237.164,0.0
7.21,0,-300.0,237.075,0.0
7.21,0,-300.0,236.987,0.0
7.21,0,-300.0,236.898,0.0
7.211,0,-300.0,236.809,0.0
7.211,0,-300.0,236.72,0.0
7.211,0,-300.0,236.631,0.0
7.212,0,-300.0,236.542,0.0
7.212,0,-300.0,236.453,0.0
7.212,0,-300.0,236.364,0.0
7.212,0,-300.0,236.275,0.0
7.213,0,-300.0,236.187,0.0
7.213,0,-300.0,236.098,0.0
7.213,0,-300.0,236.009,0.0
7.214,0,-300.0,235.92,0.0
7.214,0,-300.0,235.831,0.0
7.214,0,-300.0,235.742,0.0
7.214,0,-300.0,235.653,0.0
7.215,0,-300.0,235.564,0.0
7.215,0,-300.0,235.475,0.0
7.215,0,-300.0,235.386,0.0
7.216,0,-300.0,235.298,0.0
7.216,0,-300.0,235.209,0.0
7.216,0,-300.0,235.12,0.0
7.217,0,-300.0,235.031,0.0
7.217,0,-300.0,234.942,0.0
7.217,0,-300.0,234.853,0.0
7.217,0,-300.0,234.764,0.0
7.218,0,-300.0,234.675,0.0
7.218,0,-300.0,234.586,0.0
7.218,0,-300.0,234.498,0.0
7.219,0,-300.0,234.409,0.0
7.219,0,-300.0,234.32,0.0
7.219,0,-300.0,234.231,0.0
7.22,0,-300.0,234.142,0.0
7.22,0,-300.0,234.053,0.0
7.22,0,-300.0,233.964,0.0
7.22,0,-300.0,233.875,0.0
7.221,0,-300.0,233.786,0.0
7.221,0,-300.0,233.698,0.0
7.221,0,-300.0,233.609,0.0
7.222,0,-300.0,233.52,0.0
7.222,0,-300.0,233.431,0.0
7.222,0,-300.0,233.342,0.0
7.222,0,-300.0,233.253,0.0
7.223,0,-300.0,233.164,0.0
7.223,0,-300.0,233.075,0.0
7.223,0,-300.0,232.986,0.0
7.224,0,-300.0,232.898,0.0
7.224,0,-300.0,232.809,0.0
7.224,0,-300.0,232.72,0.0
7.225,0,-300.0,232.631,0.0
7.225,0,-300.0,232.542,0.0
7.225,0,-300.0,232.453,0.0
7.225,0,-300.0,232.364,0.0
7.226,0,-300.0,232.275,0.0
7.226,0,-300.0,232.186,0.0
7.226,0,-300.0,232.097,0.0
7.227,0,-300.0,232.009,0.0
7.227,0,-300.0,231.92,0.0
7.227,0,-300.0,231.831,0.0
7.228,0,-300.0,231.742,0.0
7.228,0,-300.0,231.653,0.0
7.228,0,-300.0,231.564,0.0
7.228,0,-300.0,231.475,0.0
7.229,0,-300.0,231.386,0.0
7.229,0,-300.0,231.297,0.0
7.229,0,-300.0,231.209,0.0
7.23,0,-300.0,231.12,0.0
7.23,0,-300.0,231.031,0.0
7.23,0,-300.0,230.942,0.0
7.23,0,-300.0,230.853,0.0
7.231,0,-300.0,230.764,0.0
7.231,0,-300.0,230.675,0.0
7.231,0,-300.0,230.586,0.0
7.232,0,-300.0,230.497,0.0
7.232,0,-300.0,230.409,0.0
7.232,0,-300.0,230.32,0.0
7.233,0,-300.0,230.231,0.0
7.233,0,-300.0,230.142,0.0
7.233,0,-300.0,230.053,0.0
7.233,0,-300.0,229.964,0.0
7.234,0,-300.0,229.875,0.0
7.234,0,-300.0,229.786,0.0
7.234,0,-300.0,229.697,0.0
7.235,0,-300.0,229.609,0.0
7.235,0,-300.0,229.52,0.0
7.235,0,-300.0,229.431,0.0
7.236,0,-300.0,229.342,0.0
7.236,0,-300.0,229.253,0.0
7.236,0,-300.0,229.164,0.0
7.236,0,-300.0,229.075,0.0
7.237,0,-300.0,228.986,0.0
7.237,0,-300.0,228.897,0.0
7.237,0,-300.0,228.808,0.0
7.238,0,-300.0,228.72,0.0
7.238,0,-300.0,228.631,0.0
7.238,0,-300.0,228.542,0.0
7.238,0,-300.0,228.453,0.0
7.239,0,-300.0,228.364,0.0
7.239,0,-300.0,228.275,0.0
7.239,0,-300.0,228.186,0.0
7.24,0,-300.0,228.097,0.0
7.24,0,-300.0,228.008,0.0
7.24,0,-300.0,227.92,0.0
7.241,0,-300.0,227.831,0.0
7.241,0,-300.0,227.742,0.0
7.241,0,-300.0,227.653,0.0
7.241,0,-300.0,227.564,0.0
7.242,0,-300.0,227.475,0.0
7.242,0,-300.0,227.386,0.0
7.242,0,-300.0,227.297,0.0
7.243,0,-300.0,227.208,0.0
7.243,0,-300.0,227.12,0.0
7.243,0,-300.0,227.031,0.0
7.244,0,-300.0,226.942,0.0
7.244,0,-300.0,226.853,0.0
7.244,0,-300.0,226.764,0.0
7.244,0,-300.0,226.675,0.0
7.245,0,-300.0,226.586,0.0
7.245,0,-300.0,226.497,0.0
7.245,0,-300.0,226.408,0.0
7.246,0,-300.0,226.319,0.0
7.246,0,-300.0,226.231,0.0
7.246,0,-300.0,226.142,0.0
7.246,0,-300.0,226.053,0.0
7.247,0,-300.0,225.964,0.0
7.247,0,-300.0,225.875,0.0
7.247,0,-300.0,225.786,0.0
7.248,0,-300.0,225.697,0.0
7.248,0,-300.0,225.608,0.0
7.248,0,-300.0,225.519,0.0
7.249,0,-300.0,225.431,0.0
7.249,0,-300.0,225.342,0.0
7.249,0,-300.0,225.253,0.0
7.249,0,-300.0,225.164,0.0
7.25,0,-300.0,225.075,0.0
7.25,0,-300.0,224.986,0.0
7.25,0,-300.0,224.897,0.0
7.251,0,-300.0,224.808,0.0
7.251,0,-300.0,224.719,0.0
7.251,0,-300.0,224.631,0.0
7.252,0,-300.0,224.542,0.0
7.252,0,-300.0,224.453,0.0
7.252,0,-300.0,224.364,0.0
7.252,0,-300.0,224.275,0.0
7.253,0,-300.0,224.186,0.0
7.253,0,-300.0,224.097,0.0
7.253,0,-300.0,224.008,0.0
7.254,0,-300.0,223.919,0.0
7.254,0,-300.0,223.831,0.0
7.254,0,-300.0,223.742,0.0
7.254,0,-300.0,223.653,0.0
7.255,0,-300.0,223.564,0.0
7.255,0,-300.0,223.475,0.0
7.255,0,-300.0,223.386,0.0
7.256,0,-300.0,223.297,0.0
7.256,0,-300.0,223.208,0.0
7.256,0,-300.0,223.119,0.0
7.257,0,-300.0,223.03,0.0
7.257,0,-300.0,222.942,0.0
7.257,0,-300.0,222.853,0.0
7.257,0,-300.0,222.764,0.0
7.258,0,-300.0,222.675,0.0
7.258,0,-300.0,222.586,0.0
7.258,0,-300.0,222.497,0.0
7.259,0,-300.0,222.408,0.0
7.259,0,-300.0,222.319,0.0
7.259,0,-300.0,222.23,0.0
7.26,0,-300.0,222.142,0.0
7.26,0,-300.0,222.053,0.0
7.26,0,-300.0,221.964,0.0
7.26,0,-300.0,221.875,0.0
7.261,0,-300.0,221.786,0.0
7.261,0,-300.0,221.697,0.0
7.261,0,-300.0,221.608,0.0
7.262,0,-300.0,221.519,0.0
7.262,0,-300.0,221.43,0.0
7.262,0,-300.0,221.342,0.0
7.262,0,-300.0,221.253,0.0
7.263,0,-300.0,221.164,0.0
7.263,0,-300.0,221.075,0.0
7.263,0,-300.0,220.986,0.0
7.264,0,-300.0,220.897,0.0
7.264,0,-300.0,220.808,0.0
7.264,0,-300.0,220.719,0.0
7.265,0,-300.0,220.63,0.0
7.265,0,-300.0,220.542,0.0
7.265,0,-300.0,220.453,0.0
7.265,0,-300.0,220.364,0.0
7.266,0,-300.0,220.275,0.0
7.266,0,-300.0,220.186,0.0
7.266,0,-300.0,220.097,0.0
7.267,0,-300.0,220.008,0.0
7.267,0,-300.0,219.919,0.0
7.267,0,-300.0,219.83,0.0
7.268,0,-300.0,219.741,0.0
7.268,0,-300.0,219.653,0.0
7.268,0,-300.0,219.564,0.0
7.268,0,-300.0,219.475,0.0
7.269,0,-300.0,219.386,0.0
7.269,0,-300.0,219.297,0.0
7.269,0,-300.0,219.208,0.0
7.27,0,-300.0,219.119,0.0
7.27,0,-300.0,219.03,0.0
7.27,0,-300.0,218.941,0.0
7.27,0,-300.0,218.853,0.0
7.271,0,-300.0,218.764,0.0
7.271,0,-300.0,218.675,0.0
7.271,0,-300.0,218.586,0.0
7.272,0,-300.0,218.497,0.0
7.272,0,-300.0,218.408,0.0
7.272,0,-300.0,218.319,0.0
7.273,0,-300.0,218.23,0.0
7.273,0,-300.0,218.141,0.0
7.273,0,-300.0,218.053,0.0
7.273,0,-300.0,217.964,0.0
7.274,0,-300.0,217.875,0.0
7.274,0,-300.0,217.786,0.0
7.274,0,-300.0,217.697,0.0
7.275,0,-300.0,217.608,0.0
7.275,0,-300.0,217.519,0.0
7.275,0,-300.0,217.43,0.0
7.276,0,-300.0,217.341,0.0
7.276,0,-300.0,217.252,0.0
7.276,0,-300.0,217.164,0.0
7.276,0,-300.0,217.075,0.0
7.277,0,-300.0,216.986,0.0
7.277,0,-300.0,216.897,0.0
7.277,0,-300.0,216.808,0.0
7.278,0,-300.0,216.719,0.0
7.278,0,-300.0,216.63,0.0
7.278,0,-300.0,216.541,0.0
7.278,0,-300.0,216.452,0.0
7.279,0,-300.0,216.364,0.0
7.279,0,-300.0,216.275,0.0
7.279,0,-300.0,216.186,0.0
7.28,0,-300.0,216.097,0.0
7.28,0,-300.0,216.008,0.0
7.28,0,-300.0,215.919,0.0
7.281,0,-300.0,215.83,0.0
7.281,0,-300.0,215.741,0.0
7.281,0,-300.0,215.652,0.0
7.281,0,-300.0,215.564,0.0
7.282,0,-300.0,215.475,0.0
7.282,0,-300.0,215.386,0.0
7.282,0,-300.0,215.297,0.0
7.283,0,-300.0,215.208,0.0
7.283,0,-300.0,215.119,0.0
7.283,0,-300.0,215.03,0.0
7.284,0,-300.0,214.941,0.0
7.284,0,-300.0,214.852,0.0
7.284,0,-300.0,214.764,0.0
7.284,0,-300.0,214.675,0.0
7.285,0,-300.0,214.586,0.0
7.285,0,-300.0,214.497,0.0
7.285,0,-300.0,214.408,0.0
7.286,0,-300.0,214.319,0.0
7.286,0,-300.0,214.23,0.0
7.286,0,-300.0,214.141,0.0
7.286,0,-300.0,214.052,0.0
7.287,0,-300.0,213.963,0.0
7.287,0,-300.0,213.875,0.0
7.287,0,-300.0,213.786,0.0
7.288,0,-300.0,213.697,0.0
7.288,0,-300.0,213.608,0.0
7.288,0,-300.0,213.519,0.0
7.289,0,-300.0,213.43,0.0
7.289,0,-300.0,213.341,0.0
7.289,0,-300.0,213.252,0.0
7.289,0,-300.0,213.163,0.0
7.29,0,-300.0,213.075,0.0
7.29,0,-300.0,212.986,0.0
7.29,0,-300.0,212.897,0.0
7.291,0,-300.0,212.808,0.0
7.291,0,-300.0,212.719,0.0
7.291,0,-300.0,212.63,0.0
7.292,0,-300.0,212.541,0.0
7.292,0,-300.0,212.452,0.0
7.292,0,-300.0,212.363,0.0
7.292,0,-300.0,212.275,0.0
7.293,0,-300.0,212.186,0.0
7.293,0,-300.0,212.097,0.0
7.293,0,-300.0,212.008,0.0
7.294,0,-300.0,211.919,0.0
7.294,0,-300.0,211.83,0.0
7.294,0,-300.0,211.741,0.0
7.294,0,-300.0,211.652,0.0
7.295,0,-300.0,211.563,0.0
7.295,0,-300.0,211.474,0.0
7.295,0,-300.0,211.386,0.0
7.296,0,-300.0,211.297,0.0
7.296,0,-300.0,211.208,0.0
7.296,0,-300.0,211.119,0.0
7.297,0,-300.0,211.03,0.0
7.297,0,-300.0,210.941,0.0
7.297,0,-300.0,210.852,0.0
7.297,0,-300.0,210.763,0.0
7.298,0,-300.0,210.674,0.0
7.298,0,-300.0,210.586,0.0
7.298,0,-300.0,210.497,0.0
7.299,0,-300.0,210.408,0.0
7.299,0,-300.0,210.319,0.0
7.299,0,-300.0,210.23,0.0
7.3,0,-300.0,210.141,0.0
7.3,0,-300.0,210.052,0.0
7.3,0,-300.0,209.963,0.0
7.3,0,-300.0,209.874,0.0
7.301,0,-300.0,209.786,0.0
7.301,0,-300.0,209.697,0.0
7.301,0,-300.0,209.608,0.0
7.302,0,-300.0,209.519,0.0
7.302,0,-300.0,209.43,0.0
7.302,0,-300.0,209.341,0.0
7.302,0,-300.0,209.252,0.0
7.303,0,-300.0,209.163,0.0
7.303,0,-300.0,209.074,0.0
7.303,0,-300.0,208.986,0.0
7.304,0,-300.0,208.897,0.0
7.304,0,-300.0,208.808,0.0
7.304,0,-300.0,208.719,0.0
7.305,0,-300.0,208.63,0.0
7.305,0,-300.0,208.541,0.0
7.305,0,-300.0,208.452,0.0
7.305,0,-300.0,208.363,0.0
7.306,0,-300.0,208.274,0.0
7.306,0,-300.0,208.185,0.0
7.306,0,-300.0,208.097,0.0
7.307,0,-300.0,208.008,0.0
7.307,0,-300.0,207.919,0.0
7.307,0,-300.0,207.83,0.0
7.308,0,-300.0,207.741,0.0
7.308,0,-300.0,207.652,0.0
7.308,0,-300.0,207.563,0.0
7.308,0,-300.0,207.474,0.0
7.309,0,-300.0,207.385,0.0
7.309,0,-300.0,207.297,0.0
7.309,0,-300.0,207.208,0.0
7.31,0,-300.0,207.119,0.0
7.31,0,-300.0,207.03,0.0
7.31,0,-300.0,206.941,0.0
7.31,0,-300.0,206.852,0.0
7.311,0,-300.0,206.763,0.0
7.311,0,-300.0,206.674,0.0
7.311,0,-300.0,206.585,0.0
7.312,0,-300.0,206.497,0.0
7.312,0,-300.0,206.408,0.0
7.312,0,-300.0,206.319,0.0
7.313,0,-300.0,206.23,0.0
7.313,0,-300.0,206.141,0.0
7.313,0,-300.0,206.052,0.0
7.313,0,-300.0,205.963,0.0
7.314,0,-300.0,205.874,0.0
7.314,0,-300.0,205.785,0.0
7.314,0,-300.0,205.697,0.0
7.315,0,-300.0,205.608,0.0
7.315,0,-300.0,205.519,0.0
7.315,0,-300.0,205.43,0.0
7.316,0,-300.0,205.341,0.0
7.316,0,-300.0,205.252,0.0
7.316,0,-300.0,205.163,0.0
7.316,0,-300.0,205.074,0.0
7.317,0,-300.0,204.985,0.0
7.317,0,-300.0,204.896,0.0
7.317,0,-300.0,204.808,0.0
7.318,0,-300.0,204.719,0.0
7.318,0,-300.0,204.63,0.0
7.318,0,-300.0,204.541,0.0
7.318,0,-300.0,204.452,0.0
7.319,0,-300.0,204.363,0.0
7.319,0,-300.0,204.274,0.0
7.319,0,-300.0,204.185,0.0
7.32,0,-300.0,204.096,0.0
7.32,0,-300.0,204.008,0.0
7.32,0,-300.0,203.919,0.0
7.321,0,-300.0,203.83,0.0
7.321,0,-300.0,203.741,0.0
7.321,0,-300.0,203.652,0.0
7.321,0,-300.0,203.563,0.0
7.322,0,-300.0,203.474,0.0
7.322,0,-300.0,203.385,0.0
7.322,0,-300.0,203.296,0.0
7.323,0,-300.0,203.208,0.0
7.323,0,-300.0,203.119,0.0
7.323,0,-300.0,203.03,0.0
7.324,0,-300.0,202.941,0.0
7.324,0,-300.0,202.852,0.0
7.324,0,-300.0,202.763,0.0
7.324,0,-300.0,202.674,0.0
7.325,0,-300.0,202.585,0.0
7.325,0,-300.0,202.496,0.0
7.325,0,-300.0,202.407,0.0
7.326,0,-300.0,202.319,0.0
7.326,0,-300.0,202.23,0.0
7.326,0,-300.0,202.141,0.0
7.326,0,-300.0,202.052,0.0
7.327,0,-300.0,201.963,0.0
7.327,0,-300.0,201.874,0.0
7.327,0,-300.0,201.785,0.0
7.328,0,-300.0,201.696,0.0
7.328,0,-300.0,201.607,0.0
7.328,0,-300.0,201.519,0.0
7.329,0,-300.0,201.43,0.0
7.329,0,-300.0,201.341,0.0
7.329,0,-300.0,201.252,0.0
7.329,0,-300.0,201.163,0.0
7.33,0,-300.0,201.074,0.0
7.33,0,-300.0,200.985,0.0
7.33,0,-300.0,200.896,0.0
7.331,0,-300.0,200.807,0.0
7.331,0,-300.0,200.719,0.0
7.331,0,-300.0,200.63,0.0
7.332,0,-300.0,200.541,0.0
7.332,0,-300.0,200.452,0.0
7.332,0,-300.0,200.363,0.0
7.332,0,-300.0,200.274,0.0
7.333,0,-300.0,200.185,0.0
7.333,0,-300.0,200.096,0.0
7.333,0,-300.0,200.007,0.0
7.334,0,-300.0,199.919,0.0
7.334,0,-300.0,199.83,0.0
7.334,0,-300.0,199.741,0.0
7.334,0,-300.0,199.652,0.0
7.335,0,-300.0,199.563,0.0
7.335,0,-300.0,199.474,0.0
7.335,0,-300.0,199.385,0.0
7.336,0,-300.0,199.296,0.0
7.336,0,-300.0,199.207,0.0
7.336,0,-300.0,199.118,0.0
7.337,0,-300.0,199.03,0.0
7.337,0,-300.0,198.941,0.0
7.337,0,-300.0,198.852,0.0
7.337,0,-300.0,198.763,0.0
7.338,0,-300.0,198.674,0.0
7.338,0,-300.0,198.585,0.0
7.338,0,-300.0,198.496,0.0
7.339,0,-300.0,198.407,0.0
7.339,0,-300.0,198.318,0.0
7.339,0,-300.0,198.23,0.0
7.34,0,-300.0,198.141,0.0
7.34,0,-300.0,198.052,0.0
7.34,0,-300.0,197.963,0.0
7.34,0,-300.0,197.874,0.0
7.341,0,-300.0,197.785,0.0
7.341,0,-300.0,197.696,0.0
7.341,0,-300.0,197.607,0.0
7.342,0,-300.0,197.518,0.0
7.342,0,-300.0,197.43,0.0
7.342,0,-300.0,197.341,0.0
7.342,0,-300.0,197.252,0.0
7.343,0,-300.0,197.163,0.0
7.343,0,-300.0,197.074,0.0
7.343,0,-300.0,196.985,0.0
7.344,0,-300.0,196.896,0.0
7.344,0,-300.0,196.807,0.0
7.344,0,-300.0,196.718,0.0
7.345,0,-300.0,196.63,0.0
7.345,0,-300.0,196.541,0.0
7.345,0,-300.0,196.452,0.0
7.345,0,-300.0,196.363,0.0
7.346,0,-300.0,196.274,0.0
7.346,0,-300.0,196.185,0.0
7.346,0,-300.0,196.096,0.0
7.347,0,-300.0,196.007,0.0
7.347,0,-300.0,195.918,0.0
7.347,0,-300.0,195.829,0.0
7.348,0,-300.0,195.741,0.0
7.348,0,-300.0,195.652,0.0
7.348,0,-300.0,195.563,0.0
7.348,0,-300.0,195.474,0.0
7.349,0,-300.0,195.385,0.0
7.349,0,-300.0,195.296,0.0
7.349,0,-300.0,195.207,0.0
7.35,0,-300.0,195.118,0.0
7.35,0,-300.0,195.029,0.0
7.35,0,-300.0,194.941,0.0
7.35,0,-300.0,194.852,0.0
7.351,0,-300.0,194.763,0.0
7.351,0,-300.0,194.674,0.0
7.351,0,-300.0,194.585,0.0
7.352,0,-300.0,194.496,0.0
7.352,0,-300.0,194.407,0.0
7.352,0,-300.0,194.318,0.0
7.353,0,-300.0,194.229,0.0
7.353,0,-300.0,194.141,0.0
7.353,0,-300.0,194.052,0.0
7.353,0,-300.0,193.963,0.0
7.354,0,-300.0,193.874,0.0
7.354,0,-300.0,193.785,0.0
7.354,0,-300.0,193.696,0.0
7.355,0,-300.0,193.607,0.0
7.355,0,-300.0,193.518,0.0
7.355,0,-300.0,193.429,0.0
7.356,0,-300.0,193.34,0.0
7.356,0,-300.0,193.252,0.0
7.356,0,-300.0,193.163,0.0
7.356,0,-300.0,193.074,0.0
